seconds_elapsed,ax,ay,az,gx,gy,gz
0.07480126953125,-0.1808610095411539,0.1643070573642849,0.7376455819964408,-0.3415290713310241,-0.1412023603916168,-0.0474362708628177
0.0847822265625,-0.1304932697635143,0.2186648166261613,0.68727323910892,-0.3438508212566376,-0.1436836272478103,-0.0423914454877376
0.09476220703125,-0.1413164232034236,0.2746053150348365,0.6045423489302396,-0.3421302139759063,-0.1182669848203659,-0.0433531031012535
0.104742431640625,-0.1558108125019818,0.3166409144707024,0.4901169283270835,-0.3331899642944336,-0.0535473711788654,-0.0535972192883491
0.11472216796875,-0.1732658051718026,0.3161960933126509,0.2825239792048931,-0.3310677707195282,0.0262090470641851,-0.0805628895759582
0.124703125,-0.2186840327832847,0.2975689881235361,0.0310439575612544,-0.3341008424758911,0.1071054935455322,-0.1061683893203735
0.13468310546875,-0.3174402481548488,0.1929246645614504,-0.0849070651739835,-0.3326223790645599,0.1847203522920608,-0.1242849826812744
0.144663330078125,-0.3455129348203539,0.0885085967972874,-0.2019920603752136,-0.3333126902580261,0.2369204461574554,-0.1486478447914123
0.154643310546875,-0.2572362470827997,0.035173896972835,-0.3291255713820457,-0.3461775779724121,0.2163820415735244,-0.1754354685544967
0.164624267578125,-0.1383482941128313,-0.0202964997060596,-0.4829688101381063,-0.3734669685363769,0.1539556831121444,-0.1967953592538833
0.174604248046875,-0.0247941764514893,-0.06022095220685,-0.4676040677458047,-0.399087131023407,0.0928318202495575,-0.2101590633392334
0.184584228515625,-0.0396740579362958,-0.053491936212778,-0.4455512258917093,-0.4135680496692657,0.0243329219520092,-0.219937115907669
0.19456396484375,-0.0035207945372909,0.001601882238686,-0.6137672733932733,-0.4223968684673309,-0.0451510958373546,-0.243937999010086
0.204545166015625,0.1896014384228736,-0.0171399353712797,-0.7232493923753499,-0.4350759088993072,-0.08998753875494,-0.2748700976371765
0.214525390625,0.452323131179437,-0.1124146653026342,-0.952186158299446,-0.4338342249393463,-0.144899696111679,-0.3245338797569275
0.22450537109375,0.7057158545766026,-0.1729629497677087,-1.0371440768778324,-0.4365458786487579,-0.24235700070858,-0.362604558467865
0.234485107421875,0.3796919024717062,0.0091861998878419,-1.1527554923951626,-0.4962454438209533,-0.4688080847263336,-0.3803173899650574
0.244465087890625,0.438550041892752,-0.4394517399728297,-0.4382821116715669,-0.5376096367835999,-0.4113996624946594,-0.3507001101970672
0.2544462890625,0.2989524053059518,-0.7895907271586358,-0.5105798706412316,-0.5351526141166687,-0.3605139255523681,-0.2884275913238525
0.26442626953125,0.1715828205209225,-0.4034143580384552,-0.7093991461992263,-0.4920845031738281,-0.2999373972415924,-0.2361348420381546
0.27440625,0.0401351726420223,0.0259017723672091,-0.4965642047703266,-0.4318863153457641,-0.2331990450620651,-0.1978895366191864
0.28438623046875,-0.1731714779518544,0.2662308699212968,-0.3593360007286071,-0.354416012763977,-0.2059253454208374,-0.1641443520784378
0.2943671875,-0.2598174957476556,0.2726065424330532,-0.2501695235669612,-0.2719017565250397,-0.2214425504207611,-0.1222775876522064
0.304347412109375,-0.2451353287920355,0.0722051122501492,-0.1435404559284448,-0.1833481937646865,-0.2709230184555053,-0.0663240402936935
0.3143271484375,-0.2712074892900884,-0.2317272734254598,-0.0367804553866386,-0.1095662713050842,-0.3034537434577942,-0.0032795846927911
0.32430712890625,-0.2793960564427077,-0.4652784012772142,0.0103489600569009,-0.0534846261143684,-0.314487487077713,0.0442365370690822
0.3342880859375,-0.2901223253794014,-0.5449252078354359,0.0839069482207298,-0.0168785545974969,-0.310683935880661,0.0773483291268348
0.344268310546875,-0.3706774789541959,-0.4973401575788855,0.2506581838667392,0.0056597762741148,-0.289878249168396,0.1002291440963745
0.354248291015625,-0.4246756111234426,-0.3538412027046084,0.43993630861938,0.0143774412572383,-0.253980278968811,0.110185295343399
0.364228271484375,-0.4398876471720636,-0.1879673344150185,0.6125508833408355,0.0162808019667863,-0.1945438683032989,0.1256705224514007
0.374209228515625,-0.3875095174200832,-0.0503537843175232,0.6902402722209692,0.0038929048459976,-0.1484586298465728,0.1387510895729065
