seconds_elapsed,ax,ay,az,gx,gy,gz
0.061010009765625,-0.0730062953980872,0.2987674771931022,-0.0966343278467655,-0.0095486603677272,0.0522644519805908,0.1810113191604614
0.07103662109375,-0.2797786442858166,0.1158286384645849,0.034717093116045,-0.0094381291419267,0.0922328159213066,0.153089702129364
0.08106494140625,-0.2348017124347388,0.1379588564038276,0.0113555067509412,-0.0027677093166857,0.0853839665651321,0.1241267621517181
0.091091796875,-0.2990777487186715,0.1212921280348673,0.1591752474337816,-0.0108977314084768,0.0916297882795333,0.1102172508835792
0.10111962890625,-0.1539094906589947,0.2197813265006989,0.2388496726512908,-0.0281800478696823,0.0795257240533828,0.1036299243569374
0.111146728515625,-0.2179785513950511,0.2639566048463806,0.3877484407424926,-0.0407631509006023,0.060993880033493,0.1111882254481315
0.1211748046875,-0.0925023334754165,0.3391392350699752,0.3910141645401716,-0.0455850698053836,0.0198136884719133,0.1271634697914123
0.131201904296875,-0.1020998815099708,0.3827220274152234,0.4715168572753667,-0.0336050167679786,-0.0009073442779481,0.1464518308639526
0.141229736328125,-0.068688911689585,0.4307757180968299,0.3512824581325054,-0.0094035398215055,-0.0313275679945945,0.1580301970243454
0.1512568359375,-0.1865336483500898,0.4061000534584745,0.3513157758802175,0.0199969075620174,-0.0436001978814601,0.1733643859624862
0.16128369140625,-0.0844358126667328,0.4688912945447489,0.2421890462070703,0.032267689704895,-0.0535835921764373,0.1829040944576263
0.171311767578125,-0.1641092697698623,0.4963272542092949,0.3108656920701265,0.0402287021279335,-0.0221483744680881,0.1893455982208252
0.181338623046875,-0.1102416047130245,0.4719905392017215,0.2219704340428114,0.0374776571989059,-0.0060040252283215,0.2015236914157867
0.191366943359375,-0.0828232629035599,0.5492701051719486,0.2445405777692794,0.0311573948711156,-0.0124358125030994,0.2078335136175155
0.2013935546875,0.0304557664267369,0.6092176472648978,0.3146609926998615,0.0217761434614658,0.0364273376762867,0.1923360526561737
0.211421875,-0.2878276933698915,0.6207241798590868,0.270722482252121,0.0144074754789471,0.0215569771826267,0.1836957335472107
0.221448974609375,-0.1684477738982066,0.7358164668731391,0.4239811991184949,0.0038355248980224,-0.0152713451534509,0.1779462397098541
0.231476806640625,-0.1587794713155366,0.8070821063160896,0.6294196005553007,-0.0148547422140836,-0.0474554821848869,0.1698912978172302
0.24150390625,-0.1921302445144392,0.9578297902096062,0.6743757636129856,-0.0435969047248363,-0.114218533039093,0.1509799212217331
0.25153173828125,-0.3157107940137386,0.9772039143737404,0.7989782948374747,-0.0749190673232078,-0.1826176196336746,0.1515559703111648
0.261558837890625,-0.1723891867340542,1.041124013359472,0.7935510090917348,-0.1040820106863975,-0.2176994383335113,0.1688790321350097
0.271585693359375,-0.1142206735449843,1.0863101127155124,0.6230763690084219,-0.1203175112605094,-0.2289377599954605,0.2004556208848953
0.28161376953125,-0.0295870321846334,1.0843944883525372,0.416459571442008,-0.1136910319328308,-0.208536610007286,0.240078404545784
0.291640869140625,0.0612479389007203,1.044950805106014,0.1720171933501958,-0.0927114114165306,-0.1448622196912765,0.2715306878089905
0.3016689453125,0.0442423430993687,0.95798841483742,-0.0187263277798891,-0.063596673309803,-0.0703224763274192,0.2897784113883972
0.31169580078125,-0.048285033485759,0.8161335739083587,-0.0593745645105838,-0.0423580482602119,-0.0027211462147533,0.2875688374042511
0.321723876953125,-0.1383436544703319,0.6375668127842247,0.079197455355525,-0.0379483848810195,0.0474594645202159,0.266538143157959
0.3317509765625,-0.1926166215255856,0.5130668286187574,0.3666495386123657,-0.0575106590986251,0.0591480284929275,0.2269875556230545
0.34177880859375,-0.2567959925020113,0.4300347270037978,0.7053063239276409,-0.0899855121970176,0.0409903302788734,0.1778064221143722
0.351805908203125,-0.3175545952495187,0.3862021246159449,0.9339788859575986,-0.1118002012372016,0.0406951457262039,0.1432274580001831
0.361832763671875,-0.1953125278123654,0.489631555962935,0.8162041549265384,-0.105451226234436,0.0703153610229492,0.1338944137096405
0.37186083984375,-0.2109731113460846,0.5460431790146977,0.5199801516711712,-0.0779629647731781,0.0293639749288558,0.134858563542366
0.3818876953125,-0.2006889784200116,0.5536750986652449,0.5943593930900096,-0.0463094264268875,-0.0138167850673198,0.1477402746677398
0.391915771484375,-0.0506049278006888,0.7369082806978374,0.6249965234160423,-0.0252480842173099,-0.0513151586055755,0.1431852132081985
0.401943115234375,-0.1289806093113962,0.7607604270588606,0.5364309357345104,-0.0112387919798493,-0.0958133861422538,0.1341733336448669
0.411970703125,-0.1672455585015937,0.7312919751860201,0.425448933583498,0.0010409131646156,-0.1257842630147934,0.1296387463808059
0.421997802734375,-0.1366254158429801,0.7572419706091285,0.2613736391484737,0.0129721406847238,-0.1293030977249145,0.1298925578594207
0.43202587890625,-0.1132426405593752,0.8162668448992073,-0.001527355697751,0.0428440161049366,-0.1143192276358604,0.1380141824483871
0.442052978515625,-0.1270069437514059,0.8665933028183876,-0.313149419093132,0.0966108441352844,-0.0792094469070434,0.1401979774236679
0.452080810546875,-0.1545069268291816,0.9011624388311058,-0.5723176571518183,0.1238355413079261,-0.0242906641215086,0.1324411928653717
0.462107666015625,-0.2072783302150666,1.027686951094121,-0.5970400104761123,0.1282619833946228,0.0319124236702919,0.1293034553527832
0.472134765625,-0.2136846901260316,1.064365407411009,-0.542125347983837,0.1170719787478447,0.0800450965762138,0.1330782026052475
0.48216259765625,-0.1348089775381609,1.0814980362586677,-0.4444616770893335,0.0971296951174736,0.1052263528108596,0.139522522687912
0.492189697265625,-0.0782361634421627,1.1011708511084315,-0.2707043620735406,0.0841367989778518,0.1388148814439773,0.1262549459934234
0.5022177734375,-0.1178056010933592,1.0388244311802088,-0.1899193452656269,0.0711067542433738,0.1705267280340194,0.0902700498700141
0.51224462890625,-0.2396067380962893,0.9691165425732732,-0.0948340004265308,0.0654877051711082,0.164426788687706,0.0483086109161376
0.522272705078125,-0.2188354604853317,0.9604349312067032,0.0572206013470888,0.0654453635215759,0.1609761267900467,-0.0028238138183951
0.5322998046875,-0.2289104807053692,0.9495013761948794,0.1882879446715116,0.0633927583694458,0.153186947107315,-0.0595481060445308
0.54232763671875,-0.3174375447411089,0.9698948334693908,0.2678250072449445,0.0516444891691207,0.1338811516761779,-0.1168414875864982
0.552354736328125,-0.3670825597347691,0.9989560927808284,0.3968196359485387,0.0325194112956523,0.1172023862600326,-0.1661772429943084
0.562382568359375,-0.3530865118797868,1.0821999009177088,0.5083598565042019,0.0084191355854272,0.1059454679489135,-0.1997487843036651
0.57240966796875,-0.3098790556529536,1.1999410950053482,0.5370633884191512,-0.0090671423822641,0.080251932144165,-0.2221612185239792
0.582436767578125,-0.2815862051644362,1.261170712798089,0.50271220600605,-0.020147755742073,0.0840330868959426,-0.2395772188901901
0.592464599609375,-0.3091946170527487,1.3069748709872364,0.4541191477507352,-0.0177121367305517,0.0926830247044563,-0.2510720789432525
0.60249169921875,-0.3646649771990254,1.3224176470518112,0.3799591020405292,-0.00383413862437,0.0946937128901481,-0.2577667236328125
0.612519775390625,-0.4063368578890338,1.3468388254724442,0.3299392258524894,0.0106247570365667,0.094732217490673,-0.2593648433685303
0.622546630859375,-0.46280587368384,1.379953013436496,0.3181155170679092,0.0170459039509296,0.0783822759985923,-0.2675460875034332
0.63257470703125,-0.5529797733448445,1.3590028721272944,0.3396586558341979,0.0054687247611582,0.0556827038526535,-0.275570660829544
0.642601806640625,-0.6087487145788967,1.3493790114745496,0.3572434123635292,-0.0235312357544899,0.0485132075846195,-0.2888624966144562
0.65262939453125,-0.6765826260074973,1.314265904778242,0.3090262016832828,-0.0528723411262035,0.0505735725164413,-0.2915640771389007
0.66265673828125,-0.6874616743531078,1.2888345264017582,0.1785468873798847,-0.0739467367529869,0.0643655508756637,-0.2859725058078766
0.6726845703125,-0.6657210402533411,1.27134227046147,0.0506949989706277,-0.0769956856966018,0.0793355777859687,-0.2785649597644806
0.6827119140625,-0.6872218742478639,1.254447980414331,-0.0562327593535184,-0.0703942477703094,0.1068843826651573,-0.2714559435844421
0.69273876953125,-0.7604825599655508,1.2723070238403975,-0.0916542013466358,-0.0677816271781921,0.1290892660617828,-0.2583702504634857
0.7027666015625,-0.8069218011878431,1.2722457951724528,-0.0611111790448427,-0.0655237957835197,0.1439084410667419,-0.2414988279342651
0.7127939453125,-0.8229176080252975,1.232006431503594,0.0103910456329584,-0.0725960433483123,0.1474177837371826,-0.2343678772449493
0.722821533203125,-0.90578439954333,1.1471250852927566,0.0954500864982604,-0.0830865055322647,0.1359720528125763,-0.2321766316890716
0.7328486328125,-0.9571659925386308,1.0871357498846947,0.1505377674698829,-0.1003172695636749,0.1000551879405975,-0.2386287301778793
0.742876708984375,-0.9335469973463564,1.0417493787162004,0.2182803473532199,-0.1242332607507705,0.0782707929611206,-0.2441201657056808
0.752903564453125,-0.8855432832863182,1.0297180185303092,0.2229191130697727,-0.1451995223760604,0.0688916817307472,-0.253842681646347
0.762931640625,-0.8704963016062974,0.9595701310709118,0.1373544607698917,-0.164230465888977,0.0776676014065742,-0.2619717121124267
0.772958740234375,-0.8526013100840151,0.9217736305095254,0.0753244133144617,-0.1705697923898697,0.092946708202362,-0.266309916973114
0.782986572265625,-0.7767801992937922,0.9211297065827996,-0.0310498027801513,-0.1592710614204406,0.1083546951413154,-0.2675349712371826
0.793013671875,-0.7907366823233664,0.8930206334296613,-0.0952531026214361,-0.149730697274208,0.1338775753974914,-0.2802725434303283
0.803040771484375,-0.8629704361461102,0.8909550061367452,-0.0796165575504302,-0.1584402918815612,0.1450548619031906,-0.2922338843345642
0.813068603515625,-0.8907065112683922,0.8996190818466245,0.0762403591156005,-0.1751910001039505,0.1538295447826385,-0.3024443686008453
