seconds_elapsed,ax,ay,az,gx,gy,gz
0.10936376953125,0.0095705047640018,-0.0045646867001894,0.0505225650131702,4.33669774793e-05,0.003155848942697,-0.0008721722988411
0.119343505859375,-0.0001169774431735,-0.0056211186842527,0.0500713141143321,-0.0017263035988435,-0.0002351542934775,-0.0001549830340081
0.129323486328125,-0.0043683878099545,-0.0040632491172291,0.049471010133624,-0.0002610323717817,-0.0004458101466298,-0.0003563180216588
0.139303466796875,-0.0145077785030938,0.0054281807948835,0.0343541050225496,-0.0005928622558712,0.0010865731164813,-0.0012607275275513
0.149283447265625,-0.0022627207675948,-0.0028025906648021,0.0377969389528036,-0.0003265626146458,-0.0027663707733154,-0.0008117899415083
0.159263671875,-0.0067196271112188,-0.0010143007422331,0.0496188941717147,0.0009506921633146,-0.003914070315659,-0.0005797106423415
0.16924365234375,-0.0048366446425206,-0.0014741276731714,0.0428892936557531,0.0011405756231397,-0.0005747321993112,-0.0010066153481602
0.179224609375,-0.0035640491571277,0.0045116504718549,0.041692192825675,-0.0022834117989987,0.0010460913181304,-0.0007594992639496
0.18920458984375,-0.011417447804939,-0.0028640476616099,0.0467816249191761,-0.0004895064048469,4.5808032155e-05,-0.0008487151935696
0.199184326171875,0.0031840733962133,0.0096520729670766,0.0506762942701578,0.0013841106556355,-0.0018333047628402,0.0014703837223351
0.2091640625,-0.0070344104151241,0.0011010565770789,0.0529220273703336,-3.98816773667e-05,-0.0009984038770198,-0.0022654987405985
0.219144287109375,-0.0007873144527897,-0.0006883201908785,0.0484352373450994,-0.0011080871336162,0.0010646451264619,0.0011352668516337
0.2291240234375,-0.0036263190046884,0.0012728329474106,0.0452957702755928,0.0005132454098202,0.0007463982328772,-0.0013089823769405
0.23910400390625,-0.0070597275194711,0.0085705796069931,0.0376665905714035,0.0028975568711757,-0.0017983373254537,0.0031885041389614
0.249083984375,-0.0004528400677256,0.0096520090349949,0.0461976875513792,-0.0006790686165913,-0.0005911262705922,0.0007575706695206
0.25906396484375,-0.0047381527041085,0.0015766290664207,0.0626589930087327,0.0004778085858561,0.0010357983410358,0.0022750399075448
0.2690439453125,-0.0025564795497804,0.0005083057151641,0.0478542225867509,6.39532809145e-05,0.0010517770424485,0.003310743253678
0.279025146484375,-0.0088502641980536,-0.0048846485027112,0.0530149663507938,0.0012070978991687,-0.000384940765798,-0.0003305742575321
0.289005126953125,-0.0043158173725008,0.0026745347051881,0.0445002359837293,-0.0001860016491264,-0.0015103928744792,0.0014872995670884
0.29898486328125,0.0101231702107004,-0.0063412770518101,0.0399812972545623,0.000786843302194,-9.4156712293e-06,0.0011512364726513
0.308965087890625,0.0055940023484639,-0.0046743028208147,0.0459638787955045,0.0017604948952794,0.0009469259530305,-0.0007494616438634
0.318945068359375,0.0030408107343129,0.0069395169395953,0.042995676639676,-0.0004158606170676,-0.0013305507600307,0.0010594448540359
0.328925048828125,0.0036950003267265,0.003152262618998,0.0423953726589679,-0.0014185407198965,-0.0003606276586651,-0.0012654947349801
0.338905029296875,-0.0015187157335691,-0.0091626820149365,0.0422433969676494,-0.0003288424923084,0.0003233449533581,0.0006360431434586
0.348885009765625,0.0043196350310929,0.0030326365610118,0.0471937128514051,0.0006285639829002,0.0014205668121576,-0.0013288371264934
0.358865234375,-0.0006562354190275,0.0015646372345276,0.0457055201202631,-0.0015008121263235,-0.0008453819900751,0.0009874519892036
0.368844970703125,0.0017995419689454,-0.0074256016897968,0.0461608626723289,0.0014153493102639,0.0001759408041834,1.64634839165e-05
0.378824951171875,0.0015323789327405,-0.0001672463256865,0.0446358450621366,-0.0023354305885732,-0.0021860571578145,0.0013173624174669
0.38880615234375,-0.003197499133367,-0.0028145368309225,0.0378869553238153,0.0017591796349734,-0.0010313102975487,-0.0011479258537292
0.3987861328125,0.0036402013995684,-0.0036774190042633,0.0416278954178094,-0.0009797508828341,-0.0026901923120021,-0.0002498423564247
0.408765869140625,0.0012506028492935,0.0065114185874816,0.0520996050715446,-0.0006101040635257,0.0005215797573328,0.0002116834657499
0.41874609375,0.0032090982396155,0.0043508338869549,0.0552343959659338,0.0037143728695809,-0.0001250095665454,-0.0001630523183848
0.42872607421875,-0.0023639526523649,0.0031658436197787,0.0510422049731016,0.002162548713386,-0.0026699267327785,0.000843888905365
0.438705810546875,-0.0027721681270748,0.0023060393195133,0.0378776029735803,0.0022771374788135,-0.0009437557309865,0.000745014345739
0.448685791015625,-0.0032642807592637,0.0019873378923162,0.0375713135033845,0.001554621849209,0.0008922275155782,-0.0023328009992837
0.458666259765625,-0.0065655507943592,-0.0060146754459477,0.0416074371516704,0.0018648111727088,0.0007733972743153,0.0003561171470209
0.468646240234375,0.0022407646641135,0.0021614158175885,0.0529845712125301,-0.0020207408815622,-0.0013949479907751,0.0011516034137457
0.4786259765625,-0.0015512480299919,0.0018840601809322,0.0492424620747566,-3.79414414055e-05,-0.0009978376328945,-0.0004467792459763
0.48860693359375,-0.0018374628265388,0.0083994608237873,0.0404132589310407,-0.0003812228678725,0.0007068514823913,0.0034409032668918
0.4985869140625,0.0086432338512502,0.0102210410946048,0.0454974303275346,-0.0007401515031233,-0.0001586033031344,-0.0001188354071928
